checked_by,checked,entered_by,entered_date,collected_by,collected_date,row,column,position,transect,point,hitnumber_1,hitnumber_2,hitnumber_3,hitnumber_4,hitnumber_5,notes,correction_notes,hitnumber_6
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,1.6,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,1.7,bromad,cryint,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,1.8,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,1.9,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,2,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,2.1,brodia,bromad,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,2.2,brodia,amsmen,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,2.3,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,2.4,brator,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,2.5,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,2.6,bromad,brodia,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,2.7,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,2.8,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,3,2.9,brodia,bromad,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"CI, GS, AR",2023-03-08,A,2,L,P,P,eromos,,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,0,brodia,hormur,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,0.1,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,0.2,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,0.3,brodia,hormur,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,0.4,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,0.5,brodia,bromad,hormur,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,0.6,brodia,brator,bromad,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,0.7,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,0.8,amsmen,brodia,hormur,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,0.9,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,1,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,1.1,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,1.2,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,1.3,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,1.4,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,1.5,brodia,hormur,bromad,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,1.6,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,1.7,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,1.8,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,1.9,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,2,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,2.1,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,2.2,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,2.3,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,2.4,amsmen,bromad,brodia,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,2.5,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,2.6,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,2.7,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,2.8,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,1,2.9,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,0,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,0.1,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,0.2,brodia,hormur,amsmen,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,0.3,brodia,hormur,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,0.4,brodia,brator,eromos,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,0.5,brodia,amsmen,bromad,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,0.6,brodia,bromad,hormur,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,0.7,brodia,bromad,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,0.8,brodia,bromad,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,0.9,brodia,bromad,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,1,brodia,bromad,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,1.1,brodia,bromad,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,1.2,brodia,amsmen,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,1.3,brodia,hormur,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,1.4,bromad,brodia,amsmen,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,1.5,bromad,brodia,amsmen,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,1.6,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,1.7,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,1.8,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,1.9,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,2,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,2.1,brator,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-03,"GS, CI",2023-03-08,A,3,L,2,2.2,brator,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,2,2.3,brator,bromad,brodia,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,2,2.4,brator,bromad,brodia,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,2,2.5,brator,bromad,brodia,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,2,2.6,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,2,2.7,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,2,2.8,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,2,2.9,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,0,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,0.1,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,0.2,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,0.3,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,0.4,brator,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,0.5,brator,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,0.6,brator,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,0.7,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,0.8,brator,brodia,bromad,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,0.9,brator,bromad,hormur,brodia,lit,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,1,brator,bromad,hormur,brodia,lit,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,1.1,brator,bromad,brodia,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,1.2,brator,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,1.3,brator,hormur,brodia,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,1.4,brator,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,1.5,brator,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,1.6,brator,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,1.7,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,1.8,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,1.9,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,2,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,2.1,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,2.2,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,2.3,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,2.4,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,2.5,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,2.6,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,2.7,brodia,bromad,amsmen,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,2.8,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"GS, CI",2023-03-08,A,3,L,3,2.9,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,0,amsmen,brodia,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,0.1,amsmen,brodia,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,0.2,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,0.3,brodia,bromad,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,0.4,bromad,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,0.5,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,0.6,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,0.7,brodia,bromad,hormur,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,0.8,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,0.9,bromad,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,1,bromad,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,1.1,brodia,amsmen,bromad,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,1.2,amsmen,bromad,brodia,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,1.3,amsmen,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,1.4,amsmen,brodia,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,1.5,brodia,amsmen,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,1.6,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,1.7,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,1.8,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,1.9,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,2,amsmen,brodia,bromad,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,2.1,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,2.2,bromad,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,2.3,bromad,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,2.4,bromad,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,2.5,bromad,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,2.6,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,2.7,brodia,bromad,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,2.8,brodia,bg,,,,HOLE,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,1,2.9,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,0,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,0.1,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,0.2,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,0.3,amsmen,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,0.4,amsmen,bromad,brator,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,0.5,bromad,amsmen,brator,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,0.6,amsmen,bromad,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,0.7,amsmen,brodia,brator,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,0.8,amsmen,brodia,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,0.9,amsmen,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,1,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,1.1,amsmen,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,1.2,amsmen,brodia,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,1.3,brodia,bromad,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,1.4,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,1.5,amsmen,brodia,bromad,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,1.6,brodia,amsmen,brator,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,1.7,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,1.8,amsmen,brodia,brator,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,1.9,amsmen,brodia,brator,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,2,amsmen,brodia,bromad,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,2.1,amsmen,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,2.2,amsmen,brodia,brator,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,2.3,amsmen,brator,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,2.4,amsmen,brodia,brator,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,2.5,brodia,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,2.6,brodia,amsmen,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,2.7,amsmen,brodia,bromad,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,2.8,amsmen,bromad,brator,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,2,2.9,amsmen,bromad,brator,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,0,amsmen,brator,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,0.1,amsmen,brator,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,0.2,amsmen,brodia,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,0.3,brodia,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,0.4,amsmen,brodia,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,0.5,amsmen,brodia,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,0.6,bromad,brodia,brator,lit,,HOLE,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,0.7,bromad,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,0.8,amsmen,brator,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,0.9,brodia,amsmen,brator,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,1,amsmen,brodia,brator,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,1.1,amsmen,brator,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,1.2,amsmen,bg,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,1.3,amsmen,brodia,bromad,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,1.4,brodia,amsmen,brator,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,1.5,amsmen,bromad,brodia,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,1.6,brodia,lit,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,1.7,bromad,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,1.8,bromad,amsmen,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,1.9,amsmen,brodia,bromad,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,2,amsmen,bromad,brodia,brator,bg,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,2.1,amsmen,bromad,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,2.2,amsmen,bromad,schbar,lit,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,2.3,amsmen,bromad,schbar,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,2.4,amsmen,bromad,schbar,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,2.5,amsmen,brodia,bromad,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,2.6,amsmen,brodia,bg,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,2.7,amsmen,brodia,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,2.8,amsmen,bromad,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,3,2.9,bromad,amsmen,brator,bg,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,"AR, AH",2023-03-08,A,4,L,P,P,eromos,,,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,CI ,2023-03-08,A,5,L,1,0,brodia,brator,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,CI ,2023-03-08,A,5,L,1,0.1,brodia,brator,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,CI ,2023-03-08,A,5,L,1,0.2,brodia,brator,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,CI ,2023-03-08,A,5,L,1,0.3,brodia,brator,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,CI ,2023-03-08,A,5,L,1,0.4,brodia,brator,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,CI ,2023-03-08,A,5,L,1,0.5,brodia,brator,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,CI ,2023-03-08,A,5,L,1,0.6,brodia,brator,lit,,,,,
Gabrielle,y,Joanna Fuerte,2023-05-04,CI ,2023-03-08,A,5,L,1,0.7,brodia,brator,lit,,,,,
